cyma_customer_number,,cyma_code,agid,workorder_id,submitted_date,device_status,part_number,serial_number,date_received,assigned_to,repaired_by,date_repaired,hold_reason,protectionplan_id,repair_loc,billing_co,request_id,job,requester,request_datetime,request_status,item_number,return_reason,invoice_number
SPRINGFIELDCITY,,AB1,2161102526063,161102,03/08/2022,received,REPAIR-IPAD7,F9FCJ69XMF3Q,03/10/2022,lmousa,,,,,TX,PA,258575,298917,lmousa,04/13/2022,requested parts received and scanned in by tech,IPAABAT,,
SPRINGFIELDCITY,,AB1,2161102526068,161102,03/08/2022,hold,REPAIR-IPAD8,H97FK3AJQ1GG,03/10/2022,lmousa,,,Logicboard,,TX,PA,259577,300048,lmousa,04/18/2022,requested parts received and scanned in by tech,MIPA701-HC,,
CANADIANISD,,SS1,2161212526607,161212,03/09/2022,received,REPAIR-IPAD7,F9FCL0YMMF3V,03/29/2022,rbrown,,,,,TX,TX,252220,294122,rbrown,03/31/2022,requested parts received and scanned in by tech,IPA7CPB,,
GERMANTOWNMUNSD,,AB1,2161361527542,161361,03/11/2022,received,REPAIR-IPAD5,F9FTKUH4HLF9,03/15/2022,tshoma,,,,,TX,PA,251325,293288,tshoma,03/30/2022,all parts on request used or returned,IPAA01-HC,,
#lexicontech,,PJ8,2161392527681,161392,03/11/2022,hold,REPAIR-IPAD5,F9GTW7MKHLF9,03/16/2022,cdavis,cdavis,,Logicboard,,TX,PA,248497,290908,cdavis,03/23/2022,all parts on request used or returned,IPAA01-HC,,
#lexicontech,,PJ8,2161392527681,161392,03/11/2022,hold,REPAIR-IPAD5,F9GTW7MKHLF9,03/16/2022,cdavis,cdavis,,Logicboard,,TX,PA,248506,290908,cdavis,03/23/2022,all parts on request used or returned,IPAAGPS,,
REEDUNION,,SS1,2161404527786,161404,03/11/2022,received,REPAIR-MBA-13-2019-A1932,FVFZ236GLYWP,03/21/2022,dcenteno,,,,,TX,PA,253509,294617,dcenteno,04/04/2022,requested parts received and scanned in by tech,LP133WQ4-SJA1,,
CORCORANJUSD,,AB1,2161470528217,161470,03/14/2022,received,REPAIR-IPAD8,SH95DH8YHQ1GG,03/22/2022,lmousa,,,,,TX,PA,250254,292168,lmousa,03/28/2022,requested parts received and scanned in by tech,MIPA701-HC,,
CORCORANJUSD,,AB1,2161470528217,161470,03/14/2022,received,REPAIR-IPAD8,SH95DH8YHQ1GG,03/22/2022,lmousa,,,,,TX,PA,250256,292168,lmousa,03/28/2022,requested parts received and scanned in by tech,IPAABAT,,
CORCORANJUSD,,AB1,2161470528217,161470,03/14/2022,received,REPAIR-IPAD8,SH95DH8YHQ1GG,03/22/2022,lmousa,,,,,TX,PA,260590,292168,lmousa,04/19/2022,requested parts received and scanned in by tech,IPA7CPB,,
CORCORANJUSD,,AB1,2161470528217,161470,03/14/2022,received,REPAIR-IPAD8,SH95DH8YHQ1GG,03/22/2022,lmousa,,,,,TX,PA,264910,292168,jlynn,04/28/2022,requested parts received and scanned in by tech,IPA7CPB,,
CORCORANJUSD,,AB1,2161470528217,161470,03/14/2022,received,REPAIR-IPAD8,SH95DH8YHQ1GG,03/22/2022,lmousa,,,,,TX,PA,264926,292168,jlynn,04/28/2022,requested parts received and scanned in by tech,IPA7CPB,,
ESKO,,AB1,2161694529500,161694,03/17/2022,hold,REPAIR-IPAD7,F9FCW04PMF3N,04/18/2022,evega,,,Logicboard,1952,TX,PA,264081,303754,evega,04/27/2022,requested parts received and scanned in by tech,IPAAWIFI,,
#lexicontech,,PJ8,2161739529749,161739,03/18/2022,received,REPAIR-IPAD5,F9GTWWL5HLF9,03/22/2022,rbrown,rbrown,,,,TX,PA,262277,291244,rbrown,04/22/2022,requested parts received and scanned in by tech,IPA5HB,,
#lexicontech,,PJ8,2161739529749,161739,03/18/2022,received,REPAIR-IPAD5,F9GTWWL5HLF9,03/22/2022,rbrown,rbrown,,,,TX,PA,248907,291244,rbrown,03/24/2022,all parts on request used or returned,IPAA01-HC,,
#lexicontech,,PJ8,2161739529749,161739,03/18/2022,received,REPAIR-IPAD5,F9GTWWL5HLF9,03/22/2022,rbrown,rbrown,,,,TX,PA,257038,291244,rbrown,04/11/2022,all parts on request used or returned,IPAA-5-LCD,,
CORCORANJUSD,,AB1,2161856530485,161856,03/21/2022,hold,REPAIR-IPAD8,SH95DH9YNQ1GG,03/29/2022,lmousa,,,Logicboard,,TX,PA,260578,296896,lmousa,04/19/2022,requested parts received and scanned in by tech,MIPA701-HC,,
CORCORANJUSD,,AB1,2161856530485,161856,03/21/2022,hold,REPAIR-IPAD8,SH95DH9YNQ1GG,03/29/2022,lmousa,,,Logicboard,,TX,PA,260579,296896,lmousa,04/19/2022,requested parts received and scanned in by tech,IPAABAT,,
CORCORANJUSD,,AB1,2161856530485,161856,03/21/2022,hold,REPAIR-IPAD8,SH95DH9YNQ1GG,03/29/2022,lmousa,,,Logicboard,,TX,PA,261164,296896,lmousa,04/20/2022,requested parts received and scanned in by tech,IPA7CPB,,
SANGERUSD,,AB1,2161893530673,161893,03/21/2022,received,REPAIR-IPAD5,F9FTQ54BHP9Y,03/29/2022,tshoma,,,,,TX,TX,257375,293962,tshoma,04/11/2022,all parts on request used or returned,MIPAA02-HC,,
SANGERUSD,,AB1,2161893530673,161893,03/21/2022,received,REPAIR-IPAD5,F9FTQ54BHP9Y,03/29/2022,tshoma,,,,,TX,TX,263608,293962,tshoma,04/26/2022,all parts on request used or returned,IPA5HBW,,
VIRGINIASD,,PJ1,2161925530939,161925,03/22/2022,received,REPAIR-IPAD7,GG7D3872MF3M,03/31/2022,rbrown,rbrown,,,,TX,PA,258889,299557,rbrown,04/14/2022,all parts on request used or returned,MIPA701-HC,,
ROBERTSONCHART,,NB1,2161935531025,161935,03/22/2022,received,REPAIR-IPAD8,GG7F42ZRQ1GC,03/28/2022,rbrown,rbrown,,,2071,TX,PA,255450,296770,rbrown,04/07/2022,all parts on request used or returned,IPA701-HC,,
ROBERTSONCHART,,NB1,2161935531026,161935,03/22/2022,received,REPAIR-IPAD8,GG7F39RJQ1GC,03/28/2022,rbrown,rbrown,,,2071,TX,PA,255449,296769,rbrown,04/07/2022,all parts on request used or returned,IPA701-HC,,
GRAPEVINE-COLL,,NB1,2162154532370,162154,03/24/2022,hold,REPAIR-IPAD8,H96FXECEQ1GG,03/29/2022,evega,,,Logicboard,2313,TX,PA,251185,292804,evega,03/30/2022,requested parts received and scanned in by tech,IPA7CPB,,
SANGERISD,,SB1,2162182532506,162182,03/24/2022,received,REPAIR-IPAD6,GG7Z1Q1MJF8J,03/31/2022,rbrown,,,,,TX,PA,259144,299722,rbrown,04/14/2022,requested parts received and scanned in by tech,IPAACPB,,
TIGARDTUALATIN,,AB1,2162190532551,162190,03/24/2022,received,REPAIR-IPAD7,F6MCV3B1MF3M,04/04/2022,angimbi,angimbi,,,,TX,TX,256618,295798,angimbi,04/11/2022,all parts on request used or returned,IPA701-HC,,
SEWELL,,PJ1,2162193532556,162193,03/24/2022,hold,REPAIR-IPAD5,GCGVVE75HLFD,04/04/2022,cdavis,cdavis,,Logicboard,,TX,PA,257113,296162,cdavis,04/11/2022,all parts on request used or returned,IPAA01-HC,,
SEWELL,,PJ1,2162193532556,162193,03/24/2022,hold,REPAIR-IPAD5,GCGVVE75HLFD,04/04/2022,cdavis,cdavis,,Logicboard,,TX,PA,257114,296162,cdavis,04/11/2022,all parts on request used or returned,IPAACPB,,
#lexicontech,,PJ8,2162301533026,162301,03/28/2022,received,REPAIR-IPAD8,F9FDMNNVQ1GC,04/04/2022,cdavis,cdavis,,,,TX,PA,261118,301350,cdavis,04/20/2022,all parts on request used or returned,IPAABAT,,
#lexicontech,,PJ8,2162324533158,162324,03/28/2022,received,REPAIR-IPAD5,F9HTWLP3HLF9,04/04/2022,cdavis,cdavis,,,,TX,PA,256162,297261,cdavis,04/08/2022,all parts on request used or returned,IPAA01-HC,,
#lexicontech,,PJ8,2162324533158,162324,03/28/2022,received,REPAIR-IPAD5,F9HTWLP3HLF9,04/04/2022,cdavis,cdavis,,,,TX,PA,261666,297261,cdavis,04/21/2022,all parts on request used or returned,IPA5HB,,
DECATURCOUNTY,,NB1,2162348533382,162348,03/28/2022,received,REPAIR-IPAD5,F9HTQGBLHLF9,03/29/2022,rbrown,,,,2305,TX,PA,255803,296989,rbrown,04/07/2022,requested parts received and scanned in by tech,IPAACPB,,
PULASKI,,AB1,2162388533508,162388,03/28/2022,received,REPAIR-IPAD7,DMQD8HPKMF3M,04/04/2022,cdavis,cdavis,,,,TX,PA,256151,297255,cdavis,04/08/2022,all parts on request used or returned,IPA701-HC,,
GRAPEVINE-COLL,,NB1,2162428533713,162428,03/29/2022,hold,REPAIR-IPAD8,GG7FWH9PQ1GG,03/30/2022,evega,,,Logicboard,2313,TX,PA,251774,293655,evega,03/30/2022,requested parts received and scanned in by tech,IPA7CPB,,
CALHANSCHOOLDIS,,PJ1,2162452533853,162452,03/29/2022,hold,REPAIR-IPAD8,F9FG32HJQ1GC,04/09/2022,rbrown,,,Logicboard,,TX,PA,260206,300554,rbrown,04/19/2022,requested parts received and scanned in by tech,MIPA701-HC,,
#lexicontech,,PJ8,2162515534158,162515,03/30/2022,received,REPAIR-IPADPRO11,DMPD8RW4PTRF,04/04/2022,rbrown,,,,,TX,PA,258143,298875,rbrown,04/12/2022,requested parts received and scanned in by tech,IPAP11BAT,,
#LENOIR,,AB1,2162516534162,162516,03/30/2022,received,REPAIR-IPAD8,H9CDQNFEQ1GC,04/04/2022,rbrown,rbrown,,,,TX,PA,264789,304408,rbrown,04/28/2022,all parts on request used or returned,MIPA701-HC,,
PULASKICOMMUNIT,,AB1,2162524534222,162524,03/30/2022,received,REPAIR-IPAD7,DMPZVA8EMF3M,04/06/2022,lvalerio,,,,,TX,PA,265749,304809,lvalerio,04/30/2022,requested parts received and scanned in by tech,IPA7-LCD,,
PULASKICOMMUNIT,,AB1,2162524534222,162524,03/30/2022,received,REPAIR-IPAD7,DMPZVA8EMF3M,04/06/2022,lvalerio,,,,,TX,PA,265749,304809,lvalerio,04/30/2022,requested parts received and scanned in by tech,MIPA701-HC,,
SCHOOLDISTRICTO,,NB1,2162587534613,162587,03/30/2022,received,REPAIR-IPAD7,F9GD24MNMF3M,04/05/2022,rbrown,rbrown,,,1800,TX,PA,261690,298401,rbrown,04/21/2022,requested parts received and scanned in by tech,MIPA701-HC,,
SANGERUSD,,AB1,2162590534740,162590,03/30/2022,received,REPAIR-IPAD7,GG7D3537MF3Q,04/05/2022,ervega,ervega,,,,TX,TX,254917,296269,ervega,04/06/2022,all parts on request used or returned,IPA701-HC,,
#LENOIR,,AB1,2162728535650,162728,04/01/2022,received,REPAIR-IPAD8,H96DR3A9Q1GC,04/06/2022,rbrown,,,,,TX,PA,265186,304698,rbrown,04/29/2022,requested parts received and scanned in by tech,MIPA701-HC,,
#LENOIR,,AB1,2162728535662,162728,04/01/2022,hold,REPAIR-IPAD8,H97DQWGUQ1GC,04/06/2022,rbrown,,,Salesperson Approval,,TX,PA,265180,304691,rbrown,04/29/2022,requested parts received and scanned in by tech,MIPA701-HC,,
BURTONSD_001,,AB1,2162732535735,162732,04/01/2022,received,REPAIR-IPAD6,DMPYC83LJF8J,04/09/2022,evega,,,,2383,TX,PA,256678,297833,evega,04/11/2022,requested parts received and scanned in by tech,IPA5PV,,
BURTONSD_001,,AB1,2162732538332,162732,04/01/2022,received,REPAIR-IPAD5,DMPTG9SSHLFD,04/09/2022,ervega,ervega,,,2384,TX,PA,256655,297812,ervega,04/11/2022,all parts on request used or returned,IPAA01-HC,,
BURTONSD_001,,AB1,2162732538332,162732,04/01/2022,received,REPAIR-IPAD5,DMPTG9SSHLFD,04/09/2022,ervega,ervega,,,2384,TX,PA,257906,297812,ervega,04/12/2022,all parts on request used or returned,IPAA-5-LCD,,
BURTONSD_001,,AB1,2162732538332,162732,04/01/2022,received,REPAIR-IPAD5,DMPTG9SSHLFD,04/09/2022,ervega,ervega,,,2384,TX,PA,262673,297812,ervega,04/25/2022,all parts on request used or returned,IPAA01-HC,,
KILLEENISD,,PJ1,2162766535878,162766,04/04/2022,received,REPAIR-IPAD7,F9FC45M5MF3M,04/13/2022,lmousa,lmousa,,,,TX,TX,260324,300654,lmousa,04/19/2022,all parts on request used or returned,MIPA701-HC,,
KILLEENISD,,PJ1,2162766535880,162766,04/04/2022,received,REPAIR-IPADAIR2,F6QWP04HHG5D,04/13/2022,tshoma,,,,,TX,TX,265389,300467,tshoma,04/29/2022,all parts on request used or returned,IPAA201-HC-LCD,,
BARRINGTON220,,AB1,2162772535916,162772,04/04/2022,received,REPAIR-IPAD6,GG7YC4R3JF8J,04/08/2022,lvalerio,,,,,TX,PA,265503,304964,lvalerio,04/29/2022,requested parts received and scanned in by tech,MIPA601-HC,,
BARRINGTON220,,AB1,2162772535916,162772,04/04/2022,received,REPAIR-IPAD6,GG7YC4R3JF8J,04/08/2022,lvalerio,,,,,TX,PA,265751,304964,lvalerio,04/30/2022,requested parts received and scanned in by tech,IPA6-LCD,,
CORCORANJUSD,,AB1,2162791536111,162791,04/04/2022,received,REPAIR-MBA-13-LCD,SC02WP0TCJ1WK,04/14/2022,daviles,lcenteno,,,,TX,PA,264585,304203,daviles,04/27/2022,all parts on request used or returned,LP133WP1-TJA7,,
#lexicontech,,PJ8,2162848536400,162848,04/05/2022,received,REPAIR-IPAD5,F9FTWBA9HLF9,04/09/2022,ervega,ervega,,,,TX,PA,260390,300257,ervega,04/19/2022,all parts on request used or returned,IPADAIR-LCD-1,,
APTAKISIC-TRIPP,,AB1,2162932536696,162932,04/05/2022,received,REPAIR-IPAD7,DMPDCRYNMF3Q,04/07/2022,lmousa,,,,,TX,PA,265548,304313,lmousa,04/29/2022,requested parts received and scanned in by tech,IPA7-LCD,,
APTAKISIC-TRIPP,,AB1,2162932536696,162932,04/05/2022,received,REPAIR-IPAD7,DMPDCRYNMF3Q,04/07/2022,lmousa,,,,,TX,PA,265548,304313,lmousa,04/29/2022,requested parts received and scanned in by tech,MIPA701-HC,,
APTAKISIC-TRIPP,,AB1,2162932536696,162932,04/05/2022,received,REPAIR-IPAD7,DMPDCRYNMF3Q,04/07/2022,lmousa,,,,,TX,PA,265679,304313,lmousa,04/29/2022,requested parts received and scanned in by tech,IPA7HB,,
APTAKISIC-TRIPP,,AB1,2162932536697,162932,04/05/2022,received,REPAIR-IPAD7,F9FCLC53MF3Q,04/07/2022,lmousa,,,,,TX,PA,265039,304317,lmousa,04/28/2022,requested parts received and scanned in by tech,MIPA701-HC,,
APTAKISIC-TRIPP,,AB1,2162932536697,162932,04/05/2022,received,REPAIR-IPAD7,F9FCLC53MF3Q,04/07/2022,lmousa,,,,,TX,PA,265040,304317,lmousa,04/28/2022,requested parts received and scanned in by tech,IPA7CPB,,
APTAKISIC-TRIPP,,AB1,2162932536697,162932,04/05/2022,received,REPAIR-IPAD7,F9FCLC53MF3Q,04/07/2022,lmousa,,,,,TX,PA,265041,304317,lmousa,04/28/2022,requested parts received and scanned in by tech,IPAABAT,,
APTAKISIC-TRIPP,,AB1,2162932536698,162932,04/05/2022,received,REPAIR-IPAD7,F9FCVBTUMF3M,04/07/2022,lmousa,,,,,TX,PA,265545,304310,lmousa,04/29/2022,requested parts received and scanned in by tech,IPAABAT,,
APTAKISIC-TRIPP,,AB1,2162932536698,162932,04/05/2022,received,REPAIR-IPAD7,F9FCVBTUMF3M,04/07/2022,lmousa,,,,,TX,PA,265546,304310,lmousa,04/29/2022,requested parts received and scanned in by tech,IPA7CPB,,
BRANDYWINEELEME,,JG1,2162946536782,162946,04/06/2022,received,REPAIR-IPAD5,GCGV4BHJHLF9,04/12/2022,tshoma,,,,,TX,PA,265724,305168,tshoma,04/29/2022,all parts on request used or returned,IPAAHPJ,,
TOWNSHIPHIGHSCH,,AB1,2162956536816,162956,04/06/2022,hold,REPAIR-IPAD6,DMPYM4A7JF8J,04/09/2022,lmousa,,,Waiting for Approval,,TX,PA,261316,301514,lmousa,04/20/2022,requested parts received and scanned in by tech,MIPA601-HC,,
TOWNSHIPHIGHSCH,,AB1,2162956536816,162956,04/06/2022,hold,REPAIR-IPAD6,DMPYM4A7JF8J,04/09/2022,lmousa,,,Waiting for Approval,,TX,PA,261316,301514,lmousa,04/20/2022,requested parts received and scanned in by tech,IPA6-LCD,22,
TOWNSHIPHIGHSCH,,AB1,2162956536816,162956,04/06/2022,hold,REPAIR-IPAD6,DMPYM4A7JF8J,04/09/2022,lmousa,,,Waiting for Approval,,TX,PA,263197,301514,lmousa,04/25/2022,requested parts received and scanned in by tech,IPA6-LCD,,
TOWNSHIPHIGHSCH,,AB1,2162956536816,162956,04/06/2022,hold,REPAIR-IPAD6,DMPYM4A7JF8J,04/09/2022,lmousa,,,Waiting for Approval,,TX,PA,263732,301514,lmousa,04/26/2022,requested parts received and scanned in by tech,IPAA2CAMR,,
#LENOIR,,AB1,2162960536843,162960,04/06/2022,received,REPAIR-IPAD8,H96DQDBSQ1GC,04/08/2022,rbrown,rbrown,,,,TX,PA,264767,304391,rbrown,04/28/2022,all parts on request used or returned,IPA7-LCD,,
#lexicontech,,PJ8,2162985536971,162985,04/06/2022,received,REPAIR-IPAD5,F9GTWPL6HLF9,04/13/2022,tshoma,,,,,TX,PA,263174,303116,tshoma,04/25/2022,all parts on request used or returned,IPAACPB,,
ESKO,,AB1,2163003537060,163003,04/06/2022,received,REPAIR-IPAD7,F9FCW4DAMF3N,04/18/2022,evega,,,,1952,TX,PA,264074,303746,evega,04/27/2022,all parts on request used or returned,IPA5PV,,
COALINGA-HURON,,AB1,2163028537283,163028,04/06/2022,received,REPAIR-IPAD7,F9FCNBUFMDG1,04/12/2022,evega,,,,,TX,TX,265200,304710,evega,04/29/2022,requested parts received and scanned in by tech,IPA7CPB,,
SEWELL,,PJ1,2163036537347,163036,04/06/2022,hold,REPAIR-IPAD5,GCGVVX65HLFD,04/14/2022,daviles,,,Waiting for Approval,,TX,PA,259975,299911,daviles,04/18/2022,requested parts received and scanned in by tech,IPAABAT,,
SEWELL,,PJ1,2163036537347,163036,04/06/2022,hold,REPAIR-IPAD5,GCGVVX65HLFD,04/14/2022,daviles,,,Waiting for Approval,,TX,PA,260643,299911,daviles,04/19/2022,requested parts received and scanned in by tech,IPAA01-HC,,
SEWELL,,PJ1,2163036537350,163036,04/06/2022,received,REPAIR-IPAD6,GG7XX2VJJF8M,04/14/2022,daviles,,,,,TX,PA,260005,299908,daviles,04/18/2022,requested parts received and scanned in by tech,MIPA601-HC,,
TOWNSHIPHIGHSCH,,AB1,2163202538340,163202,04/11/2022,received,REPAIR-IPAD6,GG7XCCSDJF8J,04/14/2022,lvalerio,,,,,TX,PA,259727,300185,lvalerio,04/18/2022,requested parts received and scanned in by tech,IPAABAT,,
#LENOIR,,AB1,2163219538442,163219,04/11/2022,received,REPAIR-IPAD8,H95DQ2HTQ1GC,04/13/2022,rbrown,,,,,TX,PA,264798,304416,rbrown,04/28/2022,requested parts received and scanned in by tech,MIPA701-HC,,
#LENOIR,,AB1,2163219538442,163219,04/11/2022,received,REPAIR-IPAD8,H95DQ2HTQ1GC,04/13/2022,rbrown,,,,,TX,PA,264822,304416,rbrown,04/28/2022,requested parts received and scanned in by tech,IPA7HBW,,
#LENOIR,,AB1,2163225538463,163225,04/11/2022,received,REPAIR-IPAD8,H96DQBC6Q1GC,04/13/2022,lmousa,,,,,TX,PA,265037,304376,lmousa,04/28/2022,requested parts received and scanned in by tech,MIPA701-HC,,
#LENOIR,,AB1,2163225538463,163225,04/11/2022,received,REPAIR-IPAD8,H96DQBC6Q1GC,04/13/2022,lmousa,,,,,TX,PA,265037,304376,lmousa,04/28/2022,requested parts received and scanned in by tech,IPA7-LCD,,
GOOSECREEKCISD,,AB1,2163299538783,163299,04/12/2022,received,REPAIR-IPAD7,GG7D855TMF3M,04/15/2022,evega,,,,,TX,TX,262064,302124,evega,04/22/2022,requested parts received and scanned in by tech,IPA7CPB,,
GOOSECREEKCISD,,AB1,2163299538786,163299,04/12/2022,received,REPAIR-IPAD7,GG7D8H6VMF3M,04/15/2022,evega,,,,,TX,TX,262065,302125,evega,04/22/2022,requested parts received and scanned in by tech,IPA7CPB,,
GOOSECREEKCISD,,AB1,2163299538826,163299,04/12/2022,received,REPAIR-IPAD7,GG8D8CMHMF3M,04/15/2022,angimbi,angimbi,,,,TX,TX,262145,301285,jlynn,04/22/2022,requested parts received and scanned in by tech,IPA7-LCD,,
GOOSECREEKCISD,,AB1,2163299538826,163299,04/12/2022,received,REPAIR-IPAD7,GG8D8CMHMF3M,04/15/2022,angimbi,angimbi,,,,TX,TX,262145,301285,jlynn,04/22/2022,requested parts received and scanned in by tech,MIPA701-HC,,
GOOSECREEKCISD,,AB1,2163299538826,163299,04/12/2022,received,REPAIR-IPAD7,GG8D8CMHMF3M,04/15/2022,angimbi,angimbi,,,,TX,TX,262140,301285,angimbi,04/22/2022,all parts on request used or returned,,,
GOOSECREEKCISD,,AB1,2163299538943,163299,04/12/2022,received,REPAIR-IPAD7,GG7D8PZ9MF3M,04/15/2022,evega,,,,,TX,TX,262036,302094,evega,04/22/2022,requested parts received and scanned in by tech,MIPA701-HC,,
IFIXOMAHA,,PJ1,2163337539286,163337,04/12/2022,received,REPAIR-IPADPRO12-G2,dlxxg19bj294,04/14/2022,evega,,,,,TX,PA,264642,301078,evega,04/28/2022,all parts on request used or returned,IPAP1201-HC-LCD-OCA-2G,,
IFIXOMAHA,,PJ1,2163337539286,163337,04/12/2022,received,REPAIR-IPADPRO12-G2,dlxxg19bj294,04/14/2022,evega,,,,,TX,PA,264664,301078,evega,04/28/2022,all parts on request used or returned,IPAP12HBF,,
TOWNSHIPHIGHSCH,,AB1,2163353539364,163353,04/12/2022,received,REPAIR-IPAD6,DMQYL1JTJF8J,04/20/2022,rbrown,rbrown,,,,TX,PA,262121,302185,rbrown,04/22/2022,all parts on request used or returned,MIPA601-HC,,
TOWNSHIPHIGHSCH,,AB1,2163353539364,163353,04/12/2022,received,REPAIR-IPAD6,DMQYL1JTJF8J,04/20/2022,rbrown,rbrown,,,,TX,PA,262392,302185,rbrown,04/22/2022,all parts on request used or returned,IPA6-LCD,,
TOWNSHIPHIGHSCH,,AB1,2163353539366,163353,04/12/2022,received,REPAIR-IPAD6,DMPW311VJF8M,04/20/2022,rbrown,,,,,TX,PA,265168,302183,rbrown,04/29/2022,requested parts received and scanned in by tech,IPAABAT,,
ISD318,,PJ1,2163467539966,163467,04/13/2022,received,REPAIR-IPAD6,DMQWNB7HJF8J,04/20/2022,lvalerio,,,,,TX,PA,265647,305073,lvalerio,04/29/2022,all parts on request used or returned,MIPA601-HC,,
ISD318,,PJ1,2163467539967,163467,04/13/2022,received,REPAIR-IPAD6,GG7X5KHJJF8J,04/20/2022,lvalerio,,,,,TX,PA,265650,305078,lvalerio,04/29/2022,requested parts received and scanned in by tech,MIPA601-HC,,
DECATURPS61,,AB1,2163477540004,163477,04/13/2022,received,REPAIR-IPAD6,DMRYL6H2JF8J,04/25/2022,lvalerio,lvalerio,,,1404,TX,PA,264238,303912,lvalerio,04/27/2022,all parts on request used or returned,MIPA601-HC,,
TOWNSHIPHIGHSCH,,AB1,2163598540558,163598,04/18/2022,received,REPAIR-IPAD6,GG7Z5ES2JF8J,04/20/2022,tshoma,,,,,TX,PA,265467,304937,tshoma,04/29/2022,all parts on request used or returned,MIPA601-HC,,
#lexicontech,,PJ8,2163628540737,163628,04/18/2022,received,REPAIR-IPAD5,F9GTXXYDHLF9,04/21/2022,evega,,,,,TX,PA,263337,303290,evega,04/26/2022,requested parts received and scanned in by tech,IPAACPB,,
OXFORDCS,,AB1,2163700541206,163700,04/19/2022,received,REPAIR-MBA-13-LCD,FVHYFBSNJ1WK,04/27/2022,daviles,,,,1410,TX,PA,265702,305123,daviles,04/29/2022,requested parts received and scanned in by tech,LP133WP1-TJA7,,
OXFORDCS,,AB1,2163700541208,163700,04/19/2022,received,REPAIR-MBA-13-LCD,FVFYG5JAJ1WK,04/27/2022,daviles,,,,1410,TX,PA,265122,304640,daviles,04/28/2022,all parts on request used or returned,LP133WP1-TJA7,,
NEWLENOXSD122,,AB1,2163807541856,163807,04/21/2022,hold,REPAIR-IPAD7,F9FCCBK5MF3Q,04/27/2022,evega,,,Waiting for Approval,,TX,PA,265214,304725,evega,04/29/2022,requested parts received and scanned in by tech,IPA7-LCD,,
NEWLENOXSD122,,AB1,2163807541856,163807,04/21/2022,hold,REPAIR-IPAD7,F9FCCBK5MF3Q,04/27/2022,evega,,,Waiting for Approval,,TX,PA,265214,304725,evega,04/29/2022,requested parts received and scanned in by tech,MIPA701-HC,,
NEWLENOXSD122,,AB1,2163807541860,163807,04/21/2022,hold,REPAIR-IPAD6,DMPW5WG0JF8M,04/27/2022,evega,,,Logicboard,,TX,PA,264111,303796,evega,04/27/2022,requested parts received and scanned in by tech,MIPA601-HC,,
STEPHENVILLEISD,,SB1,2163891542171,163891,04/22/2022,received,REPAIR-IPAD7,F9FCJC71MF3Q,04/27/2022,cdavis,cdavis,,,,TX,TX,264467,304079,cdavis,04/27/2022,all parts on request used or returned,MIPA701-HC,,
TIGARDTUALATIN,,AB1,2163925542286,163925,04/22/2022,hold,REPAIR-IPAD7,F6MCRH78MF3M,04/27/2022,evega,,,Waiting for Approval,,TX,TX,265210,304721,evega,04/29/2022,requested parts received and scanned in by tech,IPA7HPJW,,
TIGARDTUALATIN,,AB1,2163925542287,163925,04/22/2022,hold,REPAIR-IPAD6,DMPYJZRCJF8K,04/27/2022,evega,,,Waiting for Approval,,TX,TX,265227,304745,evega,04/29/2022,requested parts received and scanned in by tech,MIPA602-HC,,
TIGARDTUALATIN,,AB1,2163925542288,163925,04/22/2022,hold,REPAIR-IPAD7,F6MCV30MMF3M,04/27/2022,evega,,,Waiting for Approval,,TX,TX,265208,304719,evega,04/29/2022,requested parts received and scanned in by tech,MIPA701-HC,,
TIGARDTUALATIN,,AB1,2163925542289,163925,04/22/2022,hold,REPAIR-IPAD6,DMPYKN4ZJF8K,04/27/2022,evega,,,Waiting for Approval,,TX,TX,265229,304747,evega,04/29/2022,requested parts received and scanned in by tech,MIPA602-HC,,
COLUMBUSPUBLIC,,PJ1,2163973542507,163973,04/25/2022,received,REPAIR-IPAD6,DMPWKCEYJF8K,04/28/2022,evega,,,,1190,TX,PA,265233,304750,evega,04/29/2022,all parts on request used or returned,IPA5PV,,
ELPASOISD,,AB1,2160693524201,160693,03/02/2022,hold,REPAIR-MBA-11-LCD,C02TP4U5GFWM,03/08/2022,lcenteno,lcenteno,03/31/2022,Logicboard,,TX,PA,250282,292334,lcenteno,03/28/2022,all parts on request used or returned,B116XW05V.001,,
